record_id,age,"sex (1 male, 2 female, 3 unkown)","Where was the guinea pig housed? (1 = indoor only, 2 = outdoor only, 3 = indoor / outdoor, 4 = unknown)","Hay? (0 = no, 1 = yes)","Pellets (0 = no, 1 = yes)","Grass(0 = no, 1 = yes)","Vegetables(0 = no, 1 = yes)","Grain(0 = no, 1 = yes)",How many guinea pigs did this guinea pig live with?,"Fresh grass access (1 = yes, 2 = no, 3 = unknown)","Vitamin C supplement (1 = yes, 2 = no, 3 = unknown)","What type of vitamin C supplementation  (choice=Tablet) (0 = no, 1 = yes)","What type of vitamin C supplementation  (choice=In water) (0 = no, 1 = yes)","What type of vitamin C supplementation  (choice=Vegetables) (0 = no, 1 = yes)","Was the vitamin C supplementation considered adequate by the veterinarian? (1 = yes, 2 = no, gap = unknown)",weight @ diagnosis 1 (g),weight_diagnosis_date,"Diagnosis of dental disease prior to first dental procedure (choice=Lingual entrapment) (0 = no, 1 = yes)","Diagnosis of dental disease prior to first dental procedure (choice=Cheek teeth malocclusion) (0 = no, 1 = yes)","Diagnosis of dental disease prior to first dental procedure (choice=Incisor malocclusion) (0 = no, 1 = yes)","Diagnosis of dental disease prior to first dental procedure (choice=Tooth root abscess) (0 = no, 1 = yes)","Diagnosis of dental disease prior to first dental procedure (choice=Spurs) (0 = no, 1 = yes)","Diagnosis of dental disease prior to first dental procedure (choice=Ulceration) (0 = no, 1 = yes)","Diagnosis of dental disease prior to first dental procedure (choice=Fractured incisor/s) (0 = no, 1 = yes)","Diagnosis of dental disease prior to first dental procedure (choice=Fractured cheek tooth/teeth) (0 = no, 1 = yes)","Diagnosis of dental disease prior to first dental procedure (choice=osteomyelitis) (0 = no, 1 = yes)","Diagnosis of dental disease prior to first dental procedure (choice=Not recorded)  (0 = no, 1 = yes)","Severity (1 = mild, 2 = moderate, 3 = severe, gap = not recorded)","Which teeth were affected? (choice=None)  (0 = no, 1 = yes)","Which teeth were affected? (choice=LmaxI1) (0 = no, 1 = yes)",Which teeth were affected? (choice=LmaxP1),Which teeth were affected? (choice=LmaxM1),Which teeth were affected? (choice=LmaxM2),Which teeth were affected? (choice=LmaxM3),Which teeth were affected? (choice=LmandI1),Which teeth were affected? (choice=LmandP1),Which teeth were affected? (choice=LmandM1),Which teeth were affected? (choice=LmandM2),Which teeth were affected? (choice=LmandM3),Which teeth were affected? (choice=RmaxI1),Which teeth were affected? (choice=RmaxP1),Which teeth were affected? (choice=RmaxM1),Which teeth were affected? (choice=RmaxM2),Which teeth were affected? (choice=RmaxM3),Which teeth were affected? (choice=RmandI1),Which teeth were affected? (choice=RmandP1),Which teeth were affected? (choice=RmandM1),Which teeth were affected? (choice=RmandM2),Which teeth were affected? (choice=RmandM3),date_diagnosis_1,date_procedure_1,weight_procedure_1,Dental procedures performed (choice=Incisor bur),Dental procedures performed (choice=Cheek teeth bur),Dental procedures performed (choice=Extraction),Dental procedures performed (choice=Debride abscess),Did the guinea-pig return for follow-up after the first dental procedure?,What was the weight at follow-up after the first procedure?,Did the guinea pig return to normal eating habits at follow-up after the first procedure?,Did the guinea pig defecate normally at follow-up after the first procedure?,Was the guinea pig bloated at follow-up after the first procedure?,Did the owner commence vitamin C supplementation deemed adequate by the veterinarian?,Diagnosis of dental disease prior to second dental procedure (choice=Lingual entrapment),Diagnosis of dental disease prior to second dental procedure (choice=Cheek teeth malocclusion),Diagnosis of dental disease prior to second dental procedure (choice=Incisor malocclusion),Diagnosis of dental disease prior to second dental procedure (choice=Tooth root abscess),Diagnosis of dental disease prior to second dental procedure (choice=Spurs),Diagnosis of dental disease prior to second dental procedure (choice=Ulceration),Diagnosis of dental disease prior to second dental procedure (choice=Fractured incisor/s),Diagnosis of dental disease prior to second dental procedure (choice=Fractured cheek tooth/teeth),Diagnosis of dental disease prior to second dental procedure (choice=osteomyelitis),Diagnosis of dental disease prior to second dental procedure (choice=Not recorded),severity_2,Date of diagnosis,Date of second dental procedure,Weight at second proceduce,Dental procedures performed (choice=Incisor bur),Dental procedures performed (choice=Cheek teeth bur),Dental procedures performed (choice=Extraction),Dental procedures performed (choice=Debride abscess),follow_up_2,weight_follow_up_2,eating_follow_up_2,defecation_follow_up_2,bloat_follow_up_2,vitamin_c_follow_up_2,Diagnosis of dental disease prior to third dental procedure (choice=Lingual entrapment),Diagnosis of dental disease prior to third dental procedure (choice=Cheek teeth malocclusion),Diagnosis of dental disease prior to third dental procedure (choice=Incisor malocclusion),Diagnosis of dental disease prior to third dental procedure (choice=Tooth root abscess),Diagnosis of dental disease prior to third dental procedure (choice=Spurs),Diagnosis of dental disease prior to third dental procedure (choice=Ulceration),Diagnosis of dental disease prior to third dental procedure (choice=Fractured incisor/s),Diagnosis of dental disease prior to third dental procedure (choice=Fractured cheek tooth/teeth),Diagnosis of dental disease prior to third dental procedure (choice=osteomyelitis),Diagnosis of dental disease prior to third dental procedure (choice=Not recorded),Severity,Date of diagnosis,Date of third dental procedure,Weight at third proceduce,Dental procedures performed (choice=Incisor bur),Dental procedures performed (choice=Cheek teeth bur),Dental procedures performed (choice=Extraction),Dental procedures performed (choice=Debride abscess),follow_up_3,weight_follow_up_3,eating_follow_up_3,defecation_follow_up_3,bloat_follow_up_3,vitamin_c_follow_up_3,Diagnosis of dental disease prior to fourth dental procedure (choice=Lingual entrapment),Diagnosis of dental disease prior to fourth dental procedure (choice=Cheek teeth malocclusion),Diagnosis of dental disease prior to fourth dental procedure (choice=Incisor malocclusion),Diagnosis of dental disease prior to fourth dental procedure (choice=Tooth root abscess),Diagnosis of dental disease prior to fourth dental procedure (choice=Spurs),Diagnosis of dental disease prior to fourth dental procedure (choice=Ulceration),Diagnosis of dental disease prior to fourth dental procedure (choice=Fractured incisor/s),Diagnosis of dental disease prior to fourth dental procedure (choice=Fractured cheek tooth/teeth),Diagnosis of dental disease prior to fourth dental procedure (choice=osteomyelitis),Diagnosis of dental disease prior to fourth dental procedure (choice=Not recorded),Severity ,Date of diagnosis,Date of fourth dental procedure,Weight at fourth proceduce,Dental procedures performed (choice=Incisor bur),Dental procedures performed (choice=Cheek teeth bur),Dental procedures performed (choice=Extraction),Dental procedures performed (choice=Debride abscess),Did the guinea-pig return for follow-up after the fourth dental procedure?,What was the weight at follow-up after the fourth procedure?,Did the guinea pig return to normal eating habits at follow-up after the fourth procedure?,Did the guinea pig defecate normally at follow-up after the fourth procedure?,Was the guinea pig bloated at follow-up after the fourth procedure?,Did the owner commence vitamin C supplementation deemed adequate by the veterinarian?,Diagnosis of dental disease prior to fifth dental procedure (choice=Lingual entrapment),Diagnosis of dental disease prior to fifth dental procedure (choice=Cheek teeth malocclusion),Diagnosis of dental disease prior to fifth dental procedure (choice=Incisor malocclusion),Diagnosis of dental disease prior to fifth dental procedure (choice=Tooth root abscess),Diagnosis of dental disease prior to fifth dental procedure (choice=Spurs),Diagnosis of dental disease prior to fifth dental procedure (choice=Ulceration),Diagnosis of dental disease prior to fifth dental procedure (choice=Fractured incisor/s),Diagnosis of dental disease prior to fifth dental procedure (choice=Fractured cheek tooth/teeth),Diagnosis of dental disease prior to fifth dental procedure (choice=osteomyelitis),Diagnosis of dental disease prior to fifth dental procedure (choice=Not recorded),Severity,Date of diagnosis,Date of fifth dental procedure,Weight at fifth proceduce,Dental procedures performed (choice=Incisor bur),Dental procedures performed (choice=Cheek teeth bur),Dental procedures performed (choice=Extraction),Dental procedures performed (choice=Debride abscess),Did the guinea-pig return for follow-up after the fifth dental procedure?,What was the weight at follow-up after the fifth procedure?,Did the guinea pig return to normal eating habits at follow-up after the fifth procedure?,Did the guinea pig defecate normally at follow-up after the fifth procedure?,Was the guinea pig bloated at follow-up after the fifth procedure?,Did the owner commence vitamin C supplementation deemed adequate by the veterinarian?,Complete?,How many dental procedures were performed in total?,Date of Death (DD/MM/YYYY),"How did the guinea pig die? (1 euthanasia, 2 otherwise)",When was the last date the guinea pig was known to be alive?
14,26/8/08,2,4,0,1,0,1,1,2,3,3,0,0,0,,443,24/2/09,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,24/2/09,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,24/2/09,1,
15,10/12/08,2,4,1,1,0,1,1,3,3,2,0,0,0,2,,,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,10/12/14,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,10/12/14,1,
16,25/9/05,1,4,0,0,1,1,0,5,1,3,0,0,0,,962,25/9/07,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,25/9/07,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,,,27/9/07
17,19/1/08,1,3,1,0,0,1,1,3,1,2,0,0,0,2,1075,20/1/10,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,20/1/10,21/1/10,1052,0,1,0,0,1,1049,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,1,4/2/10,1,
18,25/10/05,1,4,1,1,0,1,1,3,3,3,0,0,0,,858,25/10/10,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,25/10/10,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,25/10/10,1,
19,18/3/16,2,1,1,1,0,1,0,3,3,2,0,0,0,2,,,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,18/3/17,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,18/3/17,1,
20,12/12/02,1,4,0,0,0,0,0,1,3,3,0,0,0,,,,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,13/12/07,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,13/12/07,1,
21,23/11/12,2,1,0,0,0,1,1,2,3,3,0,0,0,,383.5,25/3/13,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,25/3/13,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,25/3/13,1,
22,4/5/09,1,1,1,0,0,1,0,3,3,2,0,0,0,2,1349,5/5/16,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,5/5/16,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,20/5/16,1,
23,5/5/11,1,1,1,0,0,1,0,3,2,2,0,0,0,2,1235,5/5/16,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,5/5/16,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,16/1/17,1,
24,,,1,0,0,0,1,1,2,2,2,0,0,0,2,935,4/2/09,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,4/2/09,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,4/2/09,1,
25,17/8/09,1,2,0,0,0,0,0,3,2,2,0,0,0,2,,,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,17/8/12,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,17/8/12,1,
26,7/10/09,1,4,0,0,0,0,0,4,3,3,0,0,0,,494.5,8/4/11,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,8/4/11,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,8/4/11,1,
27,30/12/13,1,3,0,1,0,1,0,5,3,,1,0,0,1,915,30/12/16,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,30/12/16,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,30/12/16,1,
28,,1,4,1,0,0,1,0,1,3,3,0,0,0,,1188,10/4/17,0,1,1,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10/4/17,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,10/4/17,1,
29,30/9/08,1,4,1,0,0,1,1,3,2,2,0,0,0,2,742,1/10/11,1,1,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1/10/11,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,1/10/11,2,1/10/11
30,18/5/08,2,1,1,0,0,1,1,3,2,2,0,0,0,2,769,23/12/09,1,1,0,0,1,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,23/12/09,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,23/12/09,1,
31,27/6/08,2,4,1,0,0,1,1,3,3,3,0,0,0,,772.5,5/2/10,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,5/2/10,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,8/2/10,1,
32,7/8/14,1,2,1,1,0,0,0,2,2,2,0,0,0,2,405.5,7/4/15,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7/4/15,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,7/4/15,1,
33,22/9/08,1,4,0,1,0,0,1,3,3,2,0,0,0,2,579,24/5/13,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,24/5/13,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,24/5/13,1,
34,9/5/12,1,4,0,1,0,1,1,3,3,3,0,0,0,,862,9/5/13,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,9/5/13,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,10/5/13,1,
35,8/4/14,1,3,1,1,0,1,0,2,3,3,0,0,0,,271,9/8/14,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/14,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,9/8/14,1,
36,14/11/13,2,1,0,1,0,1,1,5,2,2,0,0,0,2,474,14/1/15,1,1,1,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14/1/15,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,14/1/15,1,
37,20/10/10,2,1,1,1,1,1,0,3,2,3,0,0,0,,744,20/10/14,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,20/10/14,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,20/10/14,1,
38,23/1/10,1,2,1,0,1,1,1,2,1,2,0,0,0,2,754,23/1/10,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/1/15,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,23/1/15,1,
39,5/2/12,1,4,1,0,1,1,1,1,3,1,1,0,0,1,1298,13/4/13,1,1,1,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14/4/16,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,29/4/16,2,
40,1/5/07,2,4,0,0,0,1,1,3,3,1,0,0,1,,965,15/1/09,0,1,1,0,1,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,15/1/09,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,19/1/09,1,
41,21/4/07,1,4,0,0,0,0,0,1,3,3,0,0,0,,823,19/12/08,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19/12/08,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,19/12/08,1,
42,16/2/11,2,4,0,0,0,1,1,4,2,2,0,0,0,2,,,1,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,22/9/12,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,22/9/12,1,
43,3/11/11,1,4,0,0,0,0,1,3,2,2,0,0,0,2,,,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,3/5/13,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,3/5/13,2,
44,3/6/10,1,4,1,0,0,1,1,3,,1,1,0,0,2,,,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/6/13,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,3/6/13,1,
45,10/9/10,1,1,1,1,0,1,0,3,2,1,0,1,0,2,350.5,11/11/10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11/11/10,,,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,2,20/11/10,,419,0,0,0,0,,,,,,,1,1,0,0,1,0,0,0,0,0,2,17/5/11,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,17/5/11,1,
46,15/2/09,1,4,1,0,1,1,1,3,3,2,0,0,0,2,435,16/2/11,0,1,1,0,1,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16/2/11,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,16/2/11,1,
47,15/6/07,2,1,1,1,0,1,1,2,2,2,0,0,0,2,942,14/8/10,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,14/8/10,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,0,0,,,16/8/10
